Fecha,Precipitacion,mm_netos,m3_hectarea,litros_m2,produccion_m3,produccion_litros,riego_activo,demanda_litros,demanda_m3,balance_litros,balance_m3
2020-05-12,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-05-13,6.4000,1.4400,14.4000,1.4400,11.6496,11645.5392,False,0.0000,0.0000,11645.5392,11.6496
2020-05-14,14.2000,3.1950,31.9500,3.1950,25.8475,25838.5401,False,0.0000,0.0000,25838.5401,25.8475
2020-05-15,4.6000,1.0350,10.3500,1.0350,8.3732,8370.2313,False,0.0000,0.0000,8370.2313,8.3732
2020-05-16,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2020-05-17,2.8000,0.6300,6.3000,0.6300,5.0967,5094.9234,False,0.0000,0.0000,5094.9234,5.0967
2020-05-18,17.4000,3.9150,39.1500,3.9150,31.6724,31661.3097,False,0.0000,0.0000,31661.3097,31.6724
2020-05-19,1.8000,0.4050,4.0500,0.4050,3.2765,3275.3079,False,0.0000,0.0000,3275.3079,3.2765
2020-05-20,4.0000,0.9000,9.0000,0.9000,7.2810,7278.4620,False,0.0000,0.0000,7278.4620,7.2810
2020-05-21,4.6000,1.0350,10.3500,1.0350,8.3732,8370.2313,False,0.0000,0.0000,8370.2313,8.3732
2020-05-22,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-05-23,2.8000,0.6300,6.3000,0.6300,5.0967,5094.9234,False,0.0000,0.0000,5094.9234,5.0967
2020-05-24,12.0000,2.7000,27.0000,2.7000,21.8430,21835.3860,False,0.0000,0.0000,21835.3860,21.8430
2020-05-25,15.6000,3.5100,35.1000,3.5100,28.3959,28386.0018,False,0.0000,0.0000,28386.0018,28.3959
2020-05-26,3.4000,0.7650,7.6500,0.7650,6.1888,6186.6927,False,0.0000,0.0000,6186.6927,6.1888
2020-05-27,25.6000,5.7600,57.6000,5.7600,46.5984,46582.1568,False,0.0000,0.0000,46582.1568,46.5984
2020-05-28,51.8000,11.6550,116.5500,11.6550,94.2889,94256.0829,False,0.0000,0.0000,94256.0829,94.2889
2020-05-29,7.4000,1.6650,16.6500,1.6650,13.4699,13465.1547,False,0.0000,0.0000,13465.1547,13.4699
2020-05-30,8.2000,1.8450,18.4500,1.8450,14.9260,14920.8471,False,0.0000,0.0000,14920.8471,14.9260
2020-05-31,30.6000,6.8850,68.8500,6.8850,55.6997,55680.2343,False,0.0000,0.0000,55680.2343,55.6997
2020-06-01,35.4000,7.9650,79.6500,7.9650,64.4368,64414.3887,False,0.0000,0.0000,64414.3887,64.4368
2020-06-02,18.6000,4.1850,41.8500,4.1850,33.8567,33844.8483,False,0.0000,0.0000,33844.8483,33.8567
2020-06-03,32.0000,7.2000,72.0000,7.2000,58.2480,58227.6960,False,0.0000,0.0000,58227.6960,58.2480
2020-06-04,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-06-05,34.2000,7.6950,76.9500,7.6950,62.2526,62230.8501,False,0.0000,0.0000,62230.8501,62.2526
2020-06-06,3.4000,0.7650,7.6500,0.7650,6.1888,6186.6927,False,0.0000,0.0000,6186.6927,6.1888
2020-06-07,4.6000,1.0350,10.3500,1.0350,8.3732,8370.2313,False,0.0000,0.0000,8370.2313,8.3732
2020-06-08,20.6000,4.6350,46.3500,4.6350,37.4971,37484.0793,False,0.0000,0.0000,37484.0793,37.4971
2020-06-09,33.0000,7.4250,74.2500,7.4250,60.0683,60047.3115,False,0.0000,0.0000,60047.3115,60.0683
2020-06-10,5.2000,1.1700,11.7000,1.1700,9.4653,9462.0006,False,0.0000,0.0000,9462.0006,9.4653
2020-06-11,3.8000,0.8550,8.5500,0.8550,6.9169,6914.5389,False,0.0000,0.0000,6914.5389,6.9169
2020-06-12,4.2000,0.9450,9.4500,0.9450,7.6451,7642.3851,False,0.0000,0.0000,7642.3851,7.6451
2020-06-13,8.0000,1.8000,18.0000,1.8000,14.5620,14556.9240,False,0.0000,0.0000,14556.9240,14.5620
2020-06-14,17.2000,3.8700,38.7000,3.8700,31.3083,31297.3866,False,0.0000,0.0000,31297.3866,31.3083
2020-06-15,24.6000,5.5350,55.3500,5.5350,44.7782,44762.5413,False,0.0000,0.0000,44762.5413,44.7782
2020-06-16,28.0000,6.3000,63.0000,6.3000,50.9670,50949.2340,False,0.0000,0.0000,50949.2340,50.9670
2020-06-17,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-06-18,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-06-19,2.2000,0.4950,4.9500,0.4950,4.0046,4003.1541,False,0.0000,0.0000,4003.1541,4.0046
2020-06-20,1.4000,0.3150,3.1500,0.3150,2.5483,2547.4617,False,0.0000,0.0000,2547.4617,2.5483
2020-06-21,2.2000,0.4950,4.9500,0.4950,4.0046,4003.1541,False,0.0000,0.0000,4003.1541,4.0046
2020-06-22,3.8000,0.8550,8.5500,0.8550,6.9169,6914.5389,False,0.0000,0.0000,6914.5389,6.9169
2020-06-23,3.8000,0.8550,8.5500,0.8550,6.9169,6914.5389,False,0.0000,0.0000,6914.5389,6.9169
2020-06-24,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-06-25,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-06-26,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2020-06-27,25.6000,5.7600,57.6000,5.7600,46.5984,46582.1568,False,0.0000,0.0000,46582.1568,46.5984
2020-06-28,5.0000,1.1250,11.2500,1.1250,9.1013,9098.0775,False,0.0000,0.0000,9098.0775,9.1013
2020-06-29,7.2000,1.6200,16.2000,1.6200,13.1058,13101.2316,False,0.0000,0.0000,13101.2316,13.1058
2020-06-30,24.4000,5.4900,54.9000,5.4900,44.4141,44398.6182,False,0.0000,0.0000,44398.6182,44.4141
2020-07-01,22.2000,4.9950,49.9500,4.9950,40.4095,40395.4641,False,0.0000,0.0000,40395.4641,40.4095
2020-07-02,20.2000,4.5450,45.4500,4.5450,36.7690,36756.2331,False,0.0000,0.0000,36756.2331,36.7690
2020-07-03,6.4000,1.4400,14.4000,1.4400,11.6496,11645.5392,False,0.0000,0.0000,11645.5392,11.6496
2020-07-04,47.6000,10.7100,107.1000,10.7100,86.6439,86613.6978,False,0.0000,0.0000,86613.6978,86.6439
2020-07-05,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-07-06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-07-07,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-07-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2020-07-09,14.8000,3.3300,33.3000,3.3300,26.9397,26930.3094,False,0.0000,0.0000,26930.3094,26.9397
2020-07-10,29.0000,6.5250,65.2500,6.5250,52.7873,52768.8495,False,0.0000,0.0000,52768.8495,52.7873
2020-07-11,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2020-07-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-07-13,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-07-14,20.8000,4.6800,46.8000,4.6800,37.8612,37848.0024,False,0.0000,0.0000,37848.0024,37.8612
2020-07-15,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-07-16,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-07-17,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-07-18,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-07-19,9.6000,2.1600,21.6000,2.1600,17.4744,17468.3088,False,0.0000,0.0000,17468.3088,17.4744
2020-07-20,31.0000,6.9750,69.7500,6.9750,56.4278,56408.0805,False,0.0000,0.0000,56408.0805,56.4278
2020-07-21,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-07-22,7.2000,1.6200,16.2000,1.6200,13.1058,13101.2316,False,0.0000,0.0000,13101.2316,13.1058
2020-07-23,67.0000,15.0750,150.7500,15.0750,121.9568,121914.2385,False,0.0000,0.0000,121914.2385,121.9568
2020-07-24,8.8000,1.9800,19.8000,1.9800,16.0182,16012.6164,False,0.0000,0.0000,16012.6164,16.0182
2020-07-25,20.2000,4.5450,45.4500,4.5450,36.7690,36756.2331,False,0.0000,0.0000,36756.2331,36.7690
2020-07-26,2.2000,0.4950,4.9500,0.4950,4.0046,4003.1541,False,0.0000,0.0000,4003.1541,4.0046
2020-07-27,30.0000,6.7500,67.5000,6.7500,54.6075,54588.4650,False,0.0000,0.0000,54588.4650,54.6075
2020-07-28,1.2000,0.2700,2.7000,0.2700,2.1843,2183.5386,False,0.0000,0.0000,2183.5386,2.1843
2020-07-29,1.4000,0.3150,3.1500,0.3150,2.5483,2547.4617,False,0.0000,0.0000,2547.4617,2.5483
2020-07-30,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-07-31,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-08-01,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-08-02,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-08-03,12.8000,2.8800,28.8000,2.8800,23.2992,23291.0784,False,0.0000,0.0000,23291.0784,23.2992
2020-08-04,54.8000,12.3300,123.3000,12.3300,99.7497,99714.9294,False,0.0000,0.0000,99714.9294,99.7497
2020-08-05,27.2000,6.1200,61.2000,6.1200,49.5108,49493.5416,False,0.0000,0.0000,49493.5416,49.5108
2020-08-06,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-08-07,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2020-08-08,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2020-08-09,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2020-08-10,4.2000,0.9450,9.4500,0.9450,7.6451,7642.3851,False,0.0000,0.0000,7642.3851,7.6451
2020-08-11,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2020-08-12,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-08-13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-08-14,54.6000,12.2850,122.8500,12.2850,99.3856,99351.0063,False,0.0000,0.0000,99351.0063,99.3856
2020-08-15,2.6000,0.5850,5.8500,0.5850,4.7327,4731.0003,False,0.0000,0.0000,4731.0003,4.7327
2020-08-16,41.4000,9.3150,93.1500,9.3150,75.3584,75332.0817,False,0.0000,0.0000,75332.0817,75.3584
2020-08-17,15.2000,3.4200,34.2000,3.4200,27.6678,27658.1556,False,0.0000,0.0000,27658.1556,27.6678
2020-08-18,4.2000,0.9450,9.4500,0.9450,7.6451,7642.3851,False,0.0000,0.0000,7642.3851,7.6451
2020-08-19,33.4000,7.5150,75.1500,7.5150,60.7963,60775.1577,False,0.0000,0.0000,60775.1577,60.7963
2020-08-20,11.2000,2.5200,25.2000,2.5200,20.3868,20379.6936,False,0.0000,0.0000,20379.6936,20.3868
2020-08-21,32.8000,7.3800,73.8000,7.3800,59.7042,59683.3884,False,0.0000,0.0000,59683.3884,59.7042
2020-08-22,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2020-08-23,22.4000,5.0400,50.4000,5.0400,40.7736,40759.3872,False,0.0000,0.0000,40759.3872,40.7736
2020-08-24,7.8000,1.7550,17.5500,1.7550,14.1979,14193.0009,False,0.0000,0.0000,14193.0009,14.1979
2020-08-25,1.6000,0.3600,3.6000,0.3600,2.9124,2911.3848,False,0.0000,0.0000,2911.3848,2.9124
2020-08-26,2.2000,0.4950,4.9500,0.4950,4.0046,4003.1541,False,0.0000,0.0000,4003.1541,4.0046
2020-08-27,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-08-28,10.0000,2.2500,22.5000,2.2500,18.2025,18196.1550,False,0.0000,0.0000,18196.1550,18.2025
2020-08-29,1.8000,0.4050,4.0500,0.4050,3.2765,3275.3079,False,0.0000,0.0000,3275.3079,3.2765
2020-08-30,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2020-08-31,32.4000,7.2900,72.9000,7.2900,58.9761,58955.5422,False,0.0000,0.0000,58955.5422,58.9761
2020-09-01,33.2000,7.4700,74.7000,7.4700,60.4323,60411.2346,False,0.0000,0.0000,60411.2346,60.4323
2020-09-02,17.2000,3.8700,38.7000,3.8700,31.3083,31297.3866,False,0.0000,0.0000,31297.3866,31.3083
2020-09-03,7.4000,1.6650,16.6500,1.6650,13.4699,13465.1547,False,0.0000,0.0000,13465.1547,13.4699
2020-09-04,31.0000,6.9750,69.7500,6.9750,56.4278,56408.0805,False,0.0000,0.0000,56408.0805,56.4278
2020-09-05,5.0000,1.1250,11.2500,1.1250,9.1013,9098.0775,False,0.0000,0.0000,9098.0775,9.1013
2020-09-06,7.6000,1.7100,17.1000,1.7100,13.8339,13829.0778,False,0.0000,0.0000,13829.0778,13.8339
2020-09-07,8.2000,1.8450,18.4500,1.8450,14.9260,14920.8471,False,0.0000,0.0000,14920.8471,14.9260
2020-09-08,14.2000,3.1950,31.9500,3.1950,25.8475,25838.5401,False,0.0000,0.0000,25838.5401,25.8475
2020-09-09,9.6000,2.1600,21.6000,2.1600,17.4744,17468.3088,False,0.0000,0.0000,17468.3088,17.4744
2020-09-10,2.8000,0.6300,6.3000,0.6300,5.0967,5094.9234,False,0.0000,0.0000,5094.9234,5.0967
2020-09-11,12.2000,2.7450,27.4500,2.7450,22.2070,22199.3091,False,0.0000,0.0000,22199.3091,22.2070
2020-09-12,41.2000,9.2700,92.7000,9.2700,74.9943,74968.1586,False,0.0000,0.0000,74968.1586,74.9943
2020-09-13,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-09-14,10.6000,2.3850,23.8500,2.3850,19.2947,19287.9243,False,0.0000,0.0000,19287.9243,19.2947
2020-09-15,3.0000,0.6750,6.7500,0.6750,5.4607,5458.8465,False,0.0000,0.0000,5458.8465,5.4607
2020-09-16,30.4000,6.8400,68.4000,6.8400,55.3356,55316.3112,False,0.0000,0.0000,55316.3112,55.3356
2020-09-17,6.2000,1.3950,13.9500,1.3950,11.2856,11281.6161,False,0.0000,0.0000,11281.6161,11.2856
2020-09-18,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-09-19,3.4000,0.7650,7.6500,0.7650,6.1888,6186.6927,False,0.0000,0.0000,6186.6927,6.1888
2020-09-20,2.8000,0.6300,6.3000,0.6300,5.0967,5094.9234,False,0.0000,0.0000,5094.9234,5.0967
2020-09-21,2.8000,0.6300,6.3000,0.6300,5.0967,5094.9234,False,0.0000,0.0000,5094.9234,5.0967
2020-09-22,17.8000,4.0050,40.0500,4.0050,32.4004,32389.1559,False,0.0000,0.0000,32389.1559,32.4004
2020-09-23,49.4000,11.1150,111.1500,11.1150,89.9203,89889.0057,False,0.0000,0.0000,89889.0057,89.9203
2020-09-24,12.6000,2.8350,28.3500,2.8350,22.9351,22927.1553,False,0.0000,0.0000,22927.1553,22.9351
2020-09-25,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2020-09-26,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2020-09-27,5.4000,1.2150,12.1500,1.2150,9.8294,9825.9237,False,0.0000,0.0000,9825.9237,9.8294
2020-09-28,25.4000,5.7150,57.1500,5.7150,46.2343,46218.2337,False,0.0000,0.0000,46218.2337,46.2343
2020-09-29,3.8000,0.8550,8.5500,0.8550,6.9169,6914.5389,False,0.0000,0.0000,6914.5389,6.9169
2020-09-30,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2020-10-01,2.0000,0.4500,4.5000,0.4500,3.6405,3639.2310,False,0.0000,0.0000,3639.2310,3.6405
2020-10-02,24.8000,5.5800,55.8000,5.5800,45.1422,45126.4644,False,0.0000,0.0000,45126.4644,45.1422
2020-10-03,33.6000,7.5600,75.6000,7.5600,61.1604,61139.0808,False,0.0000,0.0000,61139.0808,61.1604
2020-10-04,5.6000,1.2600,12.6000,1.2600,10.1934,10189.8468,False,0.0000,0.0000,10189.8468,10.1934
2020-10-05,4.8000,1.0800,10.8000,1.0800,8.7372,8734.1544,False,0.0000,0.0000,8734.1544,8.7372
2020-10-06,5.4000,1.2150,12.1500,1.2150,9.8294,9825.9237,False,0.0000,0.0000,9825.9237,9.8294
2020-10-07,31.0000,6.9750,69.7500,6.9750,56.4278,56408.0805,False,0.0000,0.0000,56408.0805,56.4278
2020-10-08,34.8000,7.8300,78.3000,7.8300,63.3447,63322.6194,False,0.0000,0.0000,63322.6194,63.3447
2020-10-09,35.2000,7.9200,79.2000,7.9200,64.0728,64050.4656,False,0.0000,0.0000,64050.4656,64.0728
2020-10-10,31.8000,7.1550,71.5500,7.1550,57.8839,57863.7729,False,0.0000,0.0000,57863.7729,57.8839
2020-10-11,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-10-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-10-13,12.0000,2.7000,27.0000,2.7000,21.8430,21835.3860,False,0.0000,0.0000,21835.3860,21.8430
2020-10-14,59.2000,13.3200,133.2000,13.3200,107.7588,107721.2376,False,0.0000,0.0000,107721.2376,107.7588
2020-10-15,11.0000,2.4750,24.7500,2.4750,20.0228,20015.7705,False,0.0000,0.0000,20015.7705,20.0228
2020-10-16,27.6000,6.2100,62.1000,6.2100,50.2389,50221.3878,False,0.0000,0.0000,50221.3878,50.2389
2020-10-17,7.2000,1.6200,16.2000,1.6200,13.1058,13101.2316,False,0.0000,0.0000,13101.2316,13.1058
2020-10-18,3.2000,0.7200,7.2000,0.7200,5.8248,5822.7696,False,0.0000,0.0000,5822.7696,5.8248
2020-10-19,1.6000,0.3600,3.6000,0.3600,2.9124,2911.3848,False,0.0000,0.0000,2911.3848,2.9124
2020-10-20,21.4000,4.8150,48.1500,4.8150,38.9533,38939.7717,False,0.0000,0.0000,38939.7717,38.9533
2020-10-21,16.4000,3.6900,36.9000,3.6900,29.8521,29841.6942,False,0.0000,0.0000,29841.6942,29.8521
2020-10-22,6.8000,1.5300,15.3000,1.5300,12.3777,12373.3854,False,0.0000,0.0000,12373.3854,12.3777
2020-10-23,2.0000,0.4500,4.5000,0.4500,3.6405,3639.2310,False,0.0000,0.0000,3639.2310,3.6405
2020-10-24,43.0000,9.6750,96.7500,9.6750,78.2707,78243.4665,False,0.0000,0.0000,78243.4665,78.2707
2020-10-25,22.2000,4.9950,49.9500,4.9950,40.4095,40395.4641,False,0.0000,0.0000,40395.4641,40.4095
2020-10-26,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-10-27,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2020-10-28,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-10-29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-10-30,2.2000,0.4950,4.9500,0.4950,4.0046,4003.1541,False,0.0000,0.0000,4003.1541,4.0046
2020-10-31,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2020-11-01,18.6000,4.1850,41.8500,4.1850,33.8567,33844.8483,False,0.0000,0.0000,33844.8483,33.8567
2020-11-02,7.2000,1.6200,16.2000,1.6200,13.1058,13101.2316,False,0.0000,0.0000,13101.2316,13.1058
2020-11-03,71.4000,16.0650,160.6500,16.0650,129.9659,129920.5467,False,0.0000,0.0000,129920.5467,129.9659
2020-11-04,56.4000,12.6900,126.9000,12.6900,102.6621,102626.3142,False,0.0000,0.0000,102626.3142,102.6621
2020-11-05,73.8000,16.6050,166.0500,16.6050,134.3344,134287.6239,False,0.0000,0.0000,134287.6239,134.3344
2020-11-06,10.4000,2.3400,23.4000,2.3400,18.9306,18924.0012,False,0.0000,0.0000,18924.0012,18.9306
2020-11-07,1.6000,0.3600,3.6000,0.3600,2.9124,2911.3848,False,0.0000,0.0000,2911.3848,2.9124
2020-11-08,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-11-09,3.2000,0.7200,7.2000,0.7200,5.8248,5822.7696,False,0.0000,0.0000,5822.7696,5.8248
2020-11-10,12.2000,2.7450,27.4500,2.7450,22.2070,22199.3091,False,0.0000,0.0000,22199.3091,22.2070
2020-11-11,37.6000,8.4600,84.6000,8.4600,68.4414,68417.5428,False,0.0000,0.0000,68417.5428,68.4414
2020-11-12,1.8000,0.4050,4.0500,0.4050,3.2765,3275.3079,False,0.0000,0.0000,3275.3079,3.2765
2020-11-13,10.2000,2.2950,22.9500,2.2950,18.5665,18560.0781,False,0.0000,0.0000,18560.0781,18.5665
2020-11-14,6.4000,1.4400,14.4000,1.4400,11.6496,11645.5392,False,0.0000,0.0000,11645.5392,11.6496
2020-11-15,1.2000,0.2700,2.7000,0.2700,2.1843,2183.5386,False,0.0000,0.0000,2183.5386,2.1843
2020-11-16,12.0000,2.7000,27.0000,2.7000,21.8430,21835.3860,False,0.0000,0.0000,21835.3860,21.8430
2020-11-17,21.4000,4.8150,48.1500,4.8150,38.9533,38939.7717,False,0.0000,0.0000,38939.7717,38.9533
2020-11-18,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-11-19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-11-20,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2020-11-21,33.4000,7.5150,75.1500,7.5150,60.7963,60775.1577,False,0.0000,0.0000,60775.1577,60.7963
2020-11-22,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-11-23,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-11-24,6.2000,1.3950,13.9500,1.3950,11.2856,11281.6161,False,0.0000,0.0000,11281.6161,11.2856
2020-11-25,14.2000,3.1950,31.9500,3.1950,25.8475,25838.5401,False,0.0000,0.0000,25838.5401,25.8475
2020-11-26,4.2000,0.9450,9.4500,0.9450,7.6451,7642.3851,False,0.0000,0.0000,7642.3851,7.6451
2020-11-27,4.0000,0.9000,9.0000,0.9000,7.2810,7278.4620,False,0.0000,0.0000,7278.4620,7.2810
2020-11-28,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-11-29,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-11-30,16.4000,3.6900,36.9000,3.6900,29.8521,29841.6942,False,0.0000,0.0000,29841.6942,29.8521
2020-12-01,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-12-02,8.8000,1.9800,19.8000,1.9800,16.0182,16012.6164,False,0.0000,0.0000,16012.6164,16.0182
2020-12-03,16.2000,3.6450,36.4500,3.6450,29.4880,29477.7711,False,0.0000,0.0000,29477.7711,29.4880
2020-12-04,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2020-12-05,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-12-06,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-12-07,1.2000,0.2700,2.7000,0.2700,2.1843,2183.5386,False,0.0000,0.0000,2183.5386,2.1843
2020-12-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-12-09,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2020-12-10,1.6000,0.3600,3.6000,0.3600,2.9124,2911.3848,False,0.0000,0.0000,2911.3848,2.9124
2020-12-11,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-12-12,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-12-13,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-12-14,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,True,26715.8900,26.7200,-26351.9669,-26.3559
2020-12-15,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-12-16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-12-17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-12-18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2020-12-19,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-12-20,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-12-21,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2020-12-22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2020-12-23,1.2000,0.2700,2.7000,0.2700,2.1843,2183.5386,False,0.0000,0.0000,2183.5386,2.1843
2020-12-24,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2020-12-25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2020-12-26,3.0000,0.6750,6.7500,0.6750,5.4607,5458.8465,False,0.0000,0.0000,5458.8465,5.4607
