Fecha,Precipitacion,produccion_litros,riego_activo,demanda_litros,balance_litros,tanque_inicio_L,tanque_entrada_L,tanque_salida_L,tanque_desborde_L,tanque_fin_L,tanque_fin_m3,tanque_fin_pct,tanque_fallo
2020-10-14,59.2000,107721.2376,False,0.0000,107721.2376,108000.0000,107721.2376,0.0000,107721.2376,108000.0000,108.0000,100.0000,False
2020-10-15,11.0000,20015.7705,False,0.0000,20015.7705,108000.0000,20015.7705,0.0000,20015.7705,108000.0000,108.0000,100.0000,False
2020-10-16,27.6000,50221.3878,False,0.0000,50221.3878,108000.0000,50221.3878,0.0000,50221.3878,108000.0000,108.0000,100.0000,False
2020-10-17,7.2000,13101.2316,False,0.0000,13101.2316,108000.0000,13101.2316,0.0000,13101.2316,108000.0000,108.0000,100.0000,False
2020-10-18,3.2000,5822.7696,False,0.0000,5822.7696,108000.0000,5822.7696,0.0000,5822.7696,108000.0000,108.0000,100.0000,False
2020-10-19,1.6000,2911.3848,False,0.0000,2911.3848,108000.0000,2911.3848,0.0000,2911.3848,108000.0000,108.0000,100.0000,False
2020-10-20,21.4000,38939.7717,False,0.0000,38939.7717,108000.0000,38939.7717,0.0000,38939.7717,108000.0000,108.0000,100.0000,False
2020-10-21,16.4000,29841.6942,False,0.0000,29841.6942,108000.0000,29841.6942,0.0000,29841.6942,108000.0000,108.0000,100.0000,False
2020-10-22,6.8000,12373.3854,False,0.0000,12373.3854,108000.0000,12373.3854,0.0000,12373.3854,108000.0000,108.0000,100.0000,False
2020-10-23,2.0000,3639.2310,False,0.0000,3639.2310,108000.0000,3639.2310,0.0000,3639.2310,108000.0000,108.0000,100.0000,False
2020-10-24,43.0000,78243.4665,False,0.0000,78243.4665,108000.0000,78243.4665,0.0000,78243.4665,108000.0000,108.0000,100.0000,False
2020-10-25,22.2000,40395.4641,False,0.0000,40395.4641,108000.0000,40395.4641,0.0000,40395.4641,108000.0000,108.0000,100.0000,False
2020-10-26,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2020-10-27,1.0000,1819.6155,False,0.0000,1819.6155,108000.0000,1819.6155,0.0000,1819.6155,108000.0000,108.0000,100.0000,False
2020-10-28,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2020-10-29,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2020-10-30,2.2000,4003.1541,False,0.0000,4003.1541,108000.0000,4003.1541,0.0000,4003.1541,108000.0000,108.0000,100.0000,False
2020-10-31,0.6000,1091.7693,False,0.0000,1091.7693,108000.0000,1091.7693,0.0000,1091.7693,108000.0000,108.0000,100.0000,False
2020-11-01,18.6000,33844.8483,False,0.0000,33844.8483,108000.0000,33844.8483,0.0000,33844.8483,108000.0000,108.0000,100.0000,False
2020-11-02,7.2000,13101.2316,False,0.0000,13101.2316,108000.0000,13101.2316,0.0000,13101.2316,108000.0000,108.0000,100.0000,False
2020-11-03,71.4000,129920.5467,False,0.0000,129920.5467,108000.0000,129920.5467,0.0000,129920.5467,108000.0000,108.0000,100.0000,False
2020-11-04,56.4000,102626.3142,False,0.0000,102626.3142,108000.0000,102626.3142,0.0000,102626.3142,108000.0000,108.0000,100.0000,False
2020-11-05,73.8000,134287.6239,False,0.0000,134287.6239,108000.0000,134287.6239,0.0000,134287.6239,108000.0000,108.0000,100.0000,False
2020-11-06,10.4000,18924.0012,False,0.0000,18924.0012,108000.0000,18924.0012,0.0000,18924.0012,108000.0000,108.0000,100.0000,False
2020-11-07,1.6000,2911.3848,False,0.0000,2911.3848,108000.0000,2911.3848,0.0000,2911.3848,108000.0000,108.0000,100.0000,False
2020-11-08,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2020-11-09,3.2000,5822.7696,False,0.0000,5822.7696,108000.0000,5822.7696,0.0000,5822.7696,108000.0000,108.0000,100.0000,False
2020-11-10,12.2000,22199.3091,False,0.0000,22199.3091,108000.0000,22199.3091,0.0000,22199.3091,108000.0000,108.0000,100.0000,False
2020-11-11,37.6000,68417.5428,False,0.0000,68417.5428,108000.0000,68417.5428,0.0000,68417.5428,108000.0000,108.0000,100.0000,False
2020-11-12,1.8000,3275.3079,False,0.0000,3275.3079,108000.0000,3275.3079,0.0000,3275.3079,108000.0000,108.0000,100.0000,False
2020-11-13,10.2000,18560.0781,False,0.0000,18560.0781,108000.0000,18560.0781,0.0000,18560.0781,108000.0000,108.0000,100.0000,False
2020-11-14,6.4000,11645.5392,False,0.0000,11645.5392,108000.0000,11645.5392,0.0000,11645.5392,108000.0000,108.0000,100.0000,False
2020-11-15,1.2000,2183.5386,False,0.0000,2183.5386,108000.0000,2183.5386,0.0000,2183.5386,108000.0000,108.0000,100.0000,False
2020-11-16,12.0000,21835.3860,False,0.0000,21835.3860,108000.0000,21835.3860,0.0000,21835.3860,108000.0000,108.0000,100.0000,False
2020-11-17,21.4000,38939.7717,False,0.0000,38939.7717,108000.0000,38939.7717,0.0000,38939.7717,108000.0000,108.0000,100.0000,False
2020-11-18,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2020-11-19,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2020-11-20,1.0000,1819.6155,False,0.0000,1819.6155,108000.0000,1819.6155,0.0000,1819.6155,108000.0000,108.0000,100.0000,False
2020-11-21,33.4000,60775.1577,False,0.0000,60775.1577,108000.0000,60775.1577,0.0000,60775.1577,108000.0000,108.0000,100.0000,False
2020-11-22,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2020-11-23,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2020-11-24,6.2000,11281.6161,False,0.0000,11281.6161,108000.0000,11281.6161,0.0000,11281.6161,108000.0000,108.0000,100.0000,False
2020-11-25,14.2000,25838.5401,False,0.0000,25838.5401,108000.0000,25838.5401,0.0000,25838.5401,108000.0000,108.0000,100.0000,False
2020-11-26,4.2000,7642.3851,False,0.0000,7642.3851,108000.0000,7642.3851,0.0000,7642.3851,108000.0000,108.0000,100.0000,False
2020-11-27,4.0000,7278.4620,False,0.0000,7278.4620,108000.0000,7278.4620,0.0000,7278.4620,108000.0000,108.0000,100.0000,False
2020-11-28,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2020-11-29,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2020-11-30,16.4000,29841.6942,False,0.0000,29841.6942,108000.0000,29841.6942,0.0000,29841.6942,108000.0000,108.0000,100.0000,False
2020-12-01,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2020-12-02,8.8000,16012.6164,False,0.0000,16012.6164,108000.0000,16012.6164,0.0000,16012.6164,108000.0000,108.0000,100.0000,False
2020-12-03,16.2000,29477.7711,False,0.0000,29477.7711,108000.0000,29477.7711,0.0000,29477.7711,108000.0000,108.0000,100.0000,False
2020-12-04,0.8000,1455.6924,False,0.0000,1455.6924,108000.0000,1455.6924,0.0000,1455.6924,108000.0000,108.0000,100.0000,False
2020-12-05,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2020-12-06,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2020-12-07,1.2000,2183.5386,False,0.0000,2183.5386,108000.0000,2183.5386,0.0000,2183.5386,108000.0000,108.0000,100.0000,False
2020-12-08,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2020-12-09,0.6000,1091.7693,False,0.0000,1091.7693,108000.0000,1091.7693,0.0000,1091.7693,108000.0000,108.0000,100.0000,False
2020-12-10,1.6000,2911.3848,False,0.0000,2911.3848,108000.0000,2911.3848,0.0000,2911.3848,108000.0000,108.0000,100.0000,False
2020-12-11,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2020-12-12,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2020-12-13,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2020-12-14,0.2000,363.9231,True,26715.8900,-26351.9669,108000.0000,363.9231,26715.8900,363.9231,81284.1100,81.2841,75.2631,False
2020-12-15,0.2000,363.9231,False,0.0000,363.9231,81284.1100,363.9231,0.0000,0.0000,81648.0331,81.6480,75.6000,False
2020-12-16,0.0000,0.0000,False,0.0000,0.0000,81648.0331,0.0000,0.0000,0.0000,81648.0331,81.6480,75.6000,False
2020-12-17,0.0000,0.0000,False,0.0000,0.0000,81648.0331,0.0000,0.0000,0.0000,81648.0331,81.6480,75.6000,False
2020-12-18,0.0000,0.0000,True,26715.8900,-26715.8900,81648.0331,0.0000,26715.8900,0.0000,54932.1431,54.9321,50.8631,False
2020-12-19,0.2000,363.9231,False,0.0000,363.9231,54932.1431,363.9231,0.0000,0.0000,55296.0662,55.2961,51.2001,False
2020-12-20,0.2000,363.9231,False,0.0000,363.9231,55296.0662,363.9231,0.0000,0.0000,55659.9893,55.6600,51.5370,False
2020-12-21,0.2000,363.9231,False,0.0000,363.9231,55659.9893,363.9231,0.0000,0.0000,56023.9124,56.0239,51.8740,False
2020-12-22,0.0000,0.0000,True,26715.8900,-26715.8900,56023.9124,0.0000,26715.8900,0.0000,29308.0224,29.3080,27.1371,False
2020-12-23,1.2000,2183.5386,False,0.0000,2183.5386,29308.0224,2183.5386,0.0000,0.0000,31491.5610,31.4916,29.1589,False
2020-12-24,0.4000,727.8462,False,0.0000,727.8462,31491.5610,727.8462,0.0000,0.0000,32219.4072,32.2194,29.8328,False
2020-12-25,0.0000,0.0000,False,0.0000,0.0000,32219.4072,0.0000,0.0000,0.0000,32219.4072,32.2194,29.8328,False
2020-12-26,3.0000,5458.8465,False,0.0000,5458.8465,32219.4072,5458.8465,0.0000,0.0000,37678.2537,37.6783,34.8873,False
2020-12-27,0.0000,0.0000,False,0.0000,0.0000,37678.2537,0.0000,0.0000,0.0000,37678.2537,37.6783,34.8873,False
2020-12-28,0.0000,0.0000,False,0.0000,0.0000,37678.2537,0.0000,0.0000,0.0000,37678.2537,37.6783,34.8873,False
2020-12-29,0.0000,0.0000,False,0.0000,0.0000,37678.2537,0.0000,0.0000,0.0000,37678.2537,37.6783,34.8873,False
2020-12-30,1.6000,2911.3848,False,0.0000,2911.3848,37678.2537,2911.3848,0.0000,0.0000,40589.6385,40.5896,37.5830,False
2020-12-31,0.2000,363.9231,False,0.0000,363.9231,40589.6385,363.9231,0.0000,0.0000,40953.5616,40.9536,37.9200,False
2021-01-01,0.0000,0.0000,False,0.0000,0.0000,40953.5616,0.0000,0.0000,0.0000,40953.5616,40.9536,37.9200,False
2021-01-02,0.2000,363.9231,False,0.0000,363.9231,40953.5616,363.9231,0.0000,0.0000,41317.4847,41.3175,38.2569,False
2021-01-03,0.2000,363.9231,True,26715.8900,-26351.9669,41317.4847,363.9231,26715.8900,0.0000,14965.5178,14.9655,13.8570,False
2021-01-04,0.0000,0.0000,False,0.0000,0.0000,14965.5178,0.0000,0.0000,0.0000,14965.5178,14.9655,13.8570,False
2021-01-05,0.2000,363.9231,False,0.0000,363.9231,14965.5178,363.9231,0.0000,0.0000,15329.4409,15.3294,14.1939,False
2021-01-06,0.2000,363.9231,False,0.0000,363.9231,15329.4409,363.9231,0.0000,0.0000,15693.3640,15.6934,14.5309,False
2021-01-07,0.0000,0.0000,True,26715.8900,-26715.8900,15693.3640,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-01-08,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-01-09,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-01-10,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-01-11,15.4000,28022.0787,False,0.0000,28022.0787,0.0000,28022.0787,0.0000,0.0000,28022.0787,28.0221,25.9464,False
2021-01-12,0.2000,363.9231,False,0.0000,363.9231,28022.0787,363.9231,0.0000,0.0000,28386.0018,28.3860,26.2833,False
2021-01-13,0.2000,363.9231,False,0.0000,363.9231,28386.0018,363.9231,0.0000,0.0000,28749.9249,28.7499,26.6203,False
2021-01-14,0.0000,0.0000,False,0.0000,0.0000,28749.9249,0.0000,0.0000,0.0000,28749.9249,28.7499,26.6203,False
2021-01-15,0.2000,363.9231,True,26715.8900,-26351.9669,28749.9249,363.9231,26715.8900,0.0000,2397.9580,2.3980,2.2203,False
2021-01-16,0.0000,0.0000,False,0.0000,0.0000,2397.9580,0.0000,0.0000,0.0000,2397.9580,2.3980,2.2203,False
2021-01-17,0.0000,0.0000,False,0.0000,0.0000,2397.9580,0.0000,0.0000,0.0000,2397.9580,2.3980,2.2203,False
2021-01-18,0.4000,727.8462,False,0.0000,727.8462,2397.9580,727.8462,0.0000,0.0000,3125.8042,3.1258,2.8943,False
2021-01-19,0.0000,0.0000,False,0.0000,0.0000,3125.8042,0.0000,0.0000,0.0000,3125.8042,3.1258,2.8943,False
2021-01-20,0.0000,0.0000,False,0.0000,0.0000,3125.8042,0.0000,0.0000,0.0000,3125.8042,3.1258,2.8943,False
2021-01-21,0.0000,0.0000,False,0.0000,0.0000,3125.8042,0.0000,0.0000,0.0000,3125.8042,3.1258,2.8943,False
2021-01-22,0.2000,363.9231,True,26715.8900,-26351.9669,3125.8042,363.9231,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-01-23,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-01-24,0.2000,363.9231,False,0.0000,363.9231,363.9231,363.9231,0.0000,0.0000,727.8462,0.7278,0.6739,False
2021-01-25,0.4000,727.8462,False,0.0000,727.8462,727.8462,727.8462,0.0000,0.0000,1455.6924,1.4557,1.3479,False
2021-01-26,0.2000,363.9231,False,0.0000,363.9231,1455.6924,363.9231,0.0000,0.0000,1819.6155,1.8196,1.6848,False
2021-01-27,0.2000,363.9231,False,0.0000,363.9231,1819.6155,363.9231,0.0000,0.0000,2183.5386,2.1835,2.0218,False
2021-01-28,0.2000,363.9231,False,0.0000,363.9231,2183.5386,363.9231,0.0000,0.0000,2547.4617,2.5475,2.3588,False
2021-01-29,0.0000,0.0000,True,26715.8900,-26715.8900,2547.4617,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-01-30,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-01-31,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-02-01,0.4000,727.8462,False,0.0000,727.8462,363.9231,727.8462,0.0000,0.0000,1091.7693,1.0918,1.0109,False
2021-02-02,0.2000,363.9231,False,0.0000,363.9231,1091.7693,363.9231,0.0000,0.0000,1455.6924,1.4557,1.3479,False
2021-02-03,0.0000,0.0000,False,0.0000,0.0000,1455.6924,0.0000,0.0000,0.0000,1455.6924,1.4557,1.3479,False
2021-02-04,0.0000,0.0000,False,0.0000,0.0000,1455.6924,0.0000,0.0000,0.0000,1455.6924,1.4557,1.3479,False
2021-02-05,0.0000,0.0000,True,26715.8900,-26715.8900,1455.6924,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-02-06,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-07,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-08,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-09,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-02-10,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-11,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-12,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-13,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-02-14,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-15,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-16,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-17,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-02-18,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-19,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-20,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-21,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-02-22,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-23,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-24,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-25,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-02-26,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-27,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-02-28,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-01,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-03-02,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-03,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-04,0.8000,1455.6924,False,0.0000,1455.6924,0.0000,1455.6924,0.0000,0.0000,1455.6924,1.4557,1.3479,False
2021-03-05,0.2000,363.9231,False,0.0000,363.9231,1455.6924,363.9231,0.0000,0.0000,1819.6155,1.8196,1.6848,False
2021-03-06,0.0000,0.0000,False,0.0000,0.0000,1819.6155,0.0000,0.0000,0.0000,1819.6155,1.8196,1.6848,False
2021-03-07,0.2000,363.9231,False,0.0000,363.9231,1819.6155,363.9231,0.0000,0.0000,2183.5386,2.1835,2.0218,False
2021-03-08,0.0000,0.0000,True,26715.8900,-26715.8900,2183.5386,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-03-09,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-10,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-11,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-12,0.2000,363.9231,True,26715.8900,-26351.9669,0.0000,363.9231,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-03-13,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-14,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-15,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-16,0.2000,363.9231,True,26715.8900,-26351.9669,0.0000,363.9231,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-03-17,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-18,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-03-19,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-03-20,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-03-21,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-22,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-23,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-03-24,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-03-25,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-03-26,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-03-27,0.2000,363.9231,False,0.0000,363.9231,363.9231,363.9231,0.0000,0.0000,727.8462,0.7278,0.6739,False
2021-03-28,0.0000,0.0000,True,26715.8900,-26715.8900,727.8462,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-03-29,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-03-30,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-03-31,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2021-04-01,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-04-02,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-04-03,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-04-04,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-04-05,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2021-04-06,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-04-07,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2021-04-08,37.2000,67689.6966,False,0.0000,67689.6966,0.0000,67689.6966,0.0000,0.0000,67689.6966,67.6897,62.6756,False
2021-04-09,0.6000,1091.7693,False,0.0000,1091.7693,67689.6966,1091.7693,0.0000,0.0000,68781.4659,68.7815,63.6865,False
2021-04-10,2.2000,4003.1541,False,0.0000,4003.1541,68781.4659,4003.1541,0.0000,0.0000,72784.6200,72.7846,67.3932,False
2021-04-11,0.2000,363.9231,False,0.0000,363.9231,72784.6200,363.9231,0.0000,0.0000,73148.5431,73.1485,67.7301,False
2021-04-12,0.4000,727.8462,False,0.0000,727.8462,73148.5431,727.8462,0.0000,0.0000,73876.3893,73.8764,68.4041,False
2021-04-13,0.2000,363.9231,False,0.0000,363.9231,73876.3893,363.9231,0.0000,0.0000,74240.3124,74.2403,68.7410,False
2021-04-14,19.6000,35664.4638,False,0.0000,35664.4638,74240.3124,35664.4638,0.0000,1904.7762,108000.0000,108.0000,100.0000,False
2021-04-15,22.0000,40031.5410,False,0.0000,40031.5410,108000.0000,40031.5410,0.0000,40031.5410,108000.0000,108.0000,100.0000,False
2021-04-16,6.8000,12373.3854,False,0.0000,12373.3854,108000.0000,12373.3854,0.0000,12373.3854,108000.0000,108.0000,100.0000,False
2021-04-17,11.0000,20015.7705,False,0.0000,20015.7705,108000.0000,20015.7705,0.0000,20015.7705,108000.0000,108.0000,100.0000,False
2021-04-18,55.4000,100806.6987,False,0.0000,100806.6987,108000.0000,100806.6987,0.0000,100806.6987,108000.0000,108.0000,100.0000,False
2021-04-19,52.6000,95711.7753,False,0.0000,95711.7753,108000.0000,95711.7753,0.0000,95711.7753,108000.0000,108.0000,100.0000,False
2021-04-20,0.8000,1455.6924,False,0.0000,1455.6924,108000.0000,1455.6924,0.0000,1455.6924,108000.0000,108.0000,100.0000,False
2021-04-21,39.6000,72056.7738,False,0.0000,72056.7738,108000.0000,72056.7738,0.0000,72056.7738,108000.0000,108.0000,100.0000,False
2021-04-22,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2021-04-23,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2021-04-24,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2021-04-25,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2021-04-26,0.0000,0.0000,True,26715.8900,-26715.8900,108000.0000,0.0000,26715.8900,0.0000,81284.1100,81.2841,75.2631,False
2021-04-27,0.2000,363.9231,False,0.0000,363.9231,81284.1100,363.9231,0.0000,0.0000,81648.0331,81.6480,75.6000,False
2021-04-28,0.0000,0.0000,False,0.0000,0.0000,81648.0331,0.0000,0.0000,0.0000,81648.0331,81.6480,75.6000,False
2021-04-29,3.4000,6186.6927,False,0.0000,6186.6927,81648.0331,6186.6927,0.0000,0.0000,87834.7258,87.8347,81.3284,False
2021-04-30,0.2000,363.9231,False,0.0000,363.9231,87834.7258,363.9231,0.0000,0.0000,88198.6489,88.1986,81.6654,False
2021-05-01,0.6000,1091.7693,False,0.0000,1091.7693,88198.6489,1091.7693,0.0000,0.0000,89290.4182,89.2904,82.6763,False
2021-05-02,9.2000,16740.4626,False,0.0000,16740.4626,89290.4182,16740.4626,0.0000,0.0000,106030.8808,106.0309,98.1767,False
